millis,sequence,total_us,max_us,avg_us,overrun_count,dropped_reports,previous_write_us,b00_us,b01_us,b02_us,b03_us,b04_us,b05_us,b06_us,b07_us,b08_us,b09_us,b10_us,b11_us,b12_us,b13_us,b14_us,b15_us,b16_us,b17_us,b18_us,b19_us,b20_us,b21_us,b22_us,b23_us,b24_us,b25_us,b26_us,b27_us,b28_us,b29_us,b30_us,b31_us,b32_us,b33_us,b34_us,b35_us,b36_us,b37_us,b38_us,b39_us,b40_us,b41_us,b42_us,b43_us,b44_us,b45_us,b46_us,b47_us,b48_us,b49_us,b50_us,b51_us,b52_us,b53_us,b54_us,b55_us,b56_us,b57_us,b58_us,b59_us,b60_us,b61_us,b62_us,b63_us,b64_us,b65_us,b66_us,b67_us,b68_us,b69_us,b70_us,b71_us,b72_us,b73_us,b74_us,b75_us,b76_us,b77_us,b78_us,b79_us,b80_us,b81_us,b82_us,b83_us,b84_us,b85_us,b86_us,b87_us,b88_us,b89_us,b90_us,b91_us,b92_us,b93_us,b94_us,b95_us,b96_us,b97_us,b98_us,b99_us,b00_button_mask,b01_button_mask,b02_button_mask,b03_button_mask,b04_button_mask,b05_button_mask,b06_button_mask,b07_button_mask,b08_button_mask,b09_button_mask,b10_button_mask,b11_button_mask,b12_button_mask,b13_button_mask,b14_button_mask,b15_button_mask,b16_button_mask,b17_button_mask,b18_button_mask,b19_button_mask,b20_button_mask,b21_button_mask,b22_button_mask,b23_button_mask,b24_button_mask,b25_button_mask,b26_button_mask,b27_button_mask,b28_button_mask,b29_button_mask,b30_button_mask,b31_button_mask,b32_button_mask,b33_button_mask,b34_button_mask,b35_button_mask,b36_button_mask,b37_button_mask,b38_button_mask,b39_button_mask,b40_button_mask,b41_button_mask,b42_button_mask,b43_button_mask,b44_button_mask,b45_button_mask,b46_button_mask,b47_button_mask,b48_button_mask,b49_button_mask,b50_button_mask,b51_button_mask,b52_button_mask,b53_button_mask,b54_button_mask,b55_button_mask,b56_button_mask,b57_button_mask,b58_button_mask,b59_button_mask,b60_button_mask,b61_button_mask,b62_button_mask,b63_button_mask,b64_button_mask,b65_button_mask,b66_button_mask,b67_button_mask,b68_button_mask,b69_button_mask,b70_button_mask,b71_button_mask,b72_button_mask,b73_button_mask,b74_button_mask,b75_button_mask,b76_button_mask,b77_button_mask,b78_button_mask,b79_button_mask,b80_button_mask,b81_button_mask,b82_button_mask,b83_button_mask,b84_button_mask,b85_button_mask,b86_button_mask,b87_button_mask,b88_button_mask,b89_button_mask,b90_button_mask,b91_button_mask,b92_button_mask,b93_button_mask,b94_button_mask,b95_button_mask,b96_button_mask,b97_button_mask,b98_button_mask,b99_button_mask,b00_button_event_mask,b01_button_event_mask,b02_button_event_mask,b03_button_event_mask,b04_button_event_mask,b05_button_event_mask,b06_button_event_mask,b07_button_event_mask,b08_button_event_mask,b09_button_event_mask,b10_button_event_mask,b11_button_event_mask,b12_button_event_mask,b13_button_event_mask,b14_button_event_mask,b15_button_event_mask,b16_button_event_mask,b17_button_event_mask,b18_button_event_mask,b19_button_event_mask,b20_button_event_mask,b21_button_event_mask,b22_button_event_mask,b23_button_event_mask,b24_button_event_mask,b25_button_event_mask,b26_button_event_mask,b27_button_event_mask,b28_button_event_mask,b29_button_event_mask,b30_button_event_mask,b31_button_event_mask,b32_button_event_mask,b33_button_event_mask,b34_button_event_mask,b35_button_event_mask,b36_button_event_mask,b37_button_event_mask,b38_button_event_mask,b39_button_event_mask,b40_button_event_mask,b41_button_event_mask,b42_button_event_mask,b43_button_event_mask,b44_button_event_mask,b45_button_event_mask,b46_button_event_mask,b47_button_event_mask,b48_button_event_mask,b49_button_event_mask,b50_button_event_mask,b51_button_event_mask,b52_button_event_mask,b53_button_event_mask,b54_button_event_mask,b55_button_event_mask,b56_button_event_mask,b57_button_event_mask,b58_button_event_mask,b59_button_event_mask,b60_button_event_mask,b61_button_event_mask,b62_button_event_mask,b63_button_event_mask,b64_button_event_mask,b65_button_event_mask,b66_button_event_mask,b67_button_event_mask,b68_button_event_mask,b69_button_event_mask,b70_button_event_mask,b71_button_event_mask,b72_button_event_mask,b73_button_event_mask,b74_button_event_mask,b75_button_event_mask,b76_button_event_mask,b77_button_event_mask,b78_button_event_mask,b79_button_event_mask,b80_button_event_mask,b81_button_event_mask,b82_button_event_mask,b83_button_event_mask,b84_button_event_mask,b85_button_event_mask,b86_button_event_mask,b87_button_event_mask,b88_button_event_mask,b89_button_event_mask,b90_button_event_mask,b91_button_event_mask,b92_button_event_mask,b93_button_event_mask,b94_button_event_mask,b95_button_event_mask,b96_button_event_mask,b97_button_event_mask,b98_button_event_mask,b99_button_event_mask
366603,213,533001,421394,5330,2,0,416494,716,427,2805,421394,643,17,584,12522,517,415,711,416,2883,252,423,703,395,2732,238,1127,833,492,2970,252,405,688,398,2754,235,419,642,417,908,249,416,689,408,2738,230,5893,807,437,2803,253,405,696,396,2754,235,768,665,431,2791,252,418,706,394,2735,238,804,729,433,2779,252,405,695,431,2738,232,602,646,421,2785,256,412,698,395,2724,234,405,649,431,2783,253,404,689,416,2745,234,5878,802,424,2800,257,413,697,396,2719,234,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368013,214,251066,147029,2510,1,0,420190,669,428,2785,147029,648,14,692,5291,527,988,264,408,2872,232,400,638,421,2707,235,993,782,428,2797,232,400,634,421,2723,230,421,745,449,2784,233,401,628,420,2722,237,5895,820,420,2803,234,399,653,448,2785,231,770,763,450,2794,230,402,633,420,2744,236,781,772,433,914,184,384,623,429,2731,228,604,761,450,2797,232,401,632,420,2738,231,404,749,431,2793,239,408,643,412,2728,237,5892,822,416,2803,235,399,639,448,2762,235,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369143,215,118079,17010,1180,1,0,145822,774,434,2794,17010,530,64,655,2531,543,882,257,411,2836,229,400,638,430,2720,227,987,781,427,2830,235,401,621,425,2730,231,420,754,434,2780,234,401,627,429,2730,233,5878,820,419,2812,232,400,640,442,917,173,782,800,427,2785,231,401,628,431,2729,233,764,769,457,2805,230,400,625,421,2739,238,610,756,436,2795,232,403,634,423,2728,231,402,739,451,2788,236,400,640,417,2739,234,5879,821,423,2802,241,408,646,429,2773,234,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370142,216,116583,15190,1165,1,0,15811,782,434,2795,15190,531,43,655,2526,542,862,256,413,2855,226,400,637,420,2702,235,1001,778,430,2798,234,401,631,421,2722,231,420,746,434,3084,232,402,630,420,858,167,5881,823,421,2790,230,400,644,448,2776,231,559,756,449,2793,231,401,635,420,2750,231,775,770,436,2795,229,402,635,424,2731,232,604,770,442,2794,231,400,628,420,2736,231,405,745,432,2790,240,408,643,412,2723,236,5890,822,416,2801,235,399,639,458,2778,234,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371143,217,117782,17014,1177,1,0,14006,772,432,2799,17014,529,14,663,2533,527,977,263,410,2868,232,398,635,431,2726,227,987,781,425,934,192,379,607,423,2738,225,421,764,434,2785,235,399,642,432,2735,232,5812,818,419,2810,233,400,638,441,2788,237,427,760,431,2787,231,402,643,422,2731,229,773,770,452,2808,232,400,625,421,2737,237,611,751,437,2797,232,402,634,421,2735,230,403,744,450,2799,235,400,629,420,2735,237,5802,820,424,2802,236,401,646,440,2773,234,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372143,218,116261,16965,1162,1,0,15816,792,441,2790,16965,530,64,666,633,509,863,264,402,2881,233,410,640,413,2715,231,1014,784,428,2797,234,400,625,429,2736,232,422,748,433,2787,238,410,635,412,2721,232,5888,823,419,2805,234,399,653,448,2789,230,769,762,450,2804,230,402,632,420,2742,236,779,773,433,2800,231,401,630,424,2731,231,602,752,455,2798,233,402,628,420,2742,232,402,742,433,2784,241,408,639,412,2732,235,5891,819,416,2799,235,399,639,448,905,172,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373143,219,116358,15226,1163,1,0,15780,803,428,2805,15226,536,14,658,2565,527,987,264,411,2862,233,399,643,432,2714,228,987,782,441,2805,232,401,627,420,2726,238,427,754,432,2773,232,402,637,424,2716,232,5811,823,419,2803,234,399,641,455,2787,232,560,755,429,2818,237,401,632,424,2736,233,778,779,431,2796,229,400,626,430,2748,232,603,753,434,2793,237,408,636,412,2727,231,405,752,438,914,175,378,619,432,2733,229,5796,817,423,2801,240,408,647,430,2773,234,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374143,220,117682,16915,1176,1,0,14042,788,434,2793,16915,531,44,653,2531,541,862,256,409,2868,228,400,638,420,2705,239,994,781,430,2800,232,400,632,423,2724,229,421,745,451,2783,232,401,629,420,2728,232,5879,820,419,2798,234,401,650,447,2793,230,419,757,448,2786,231,402,632,420,2751,231,773,772,437,2784,231,402,628,423,2733,233,604,754,456,922,178,379,619,415,2749,225,406,750,431,2790,234,401,659,422,2728,236,5879,827,416,2804,235,400,637,447,2770,234,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375143,221,118207,17016,1182,1,0,15719,773,432,2799,17016,529,77,634,2555,631,907,266,407,2861,230,400,636,421,2721,230,986,783,425,2796,237,409,631,412,2721,233,420,754,437,2772,233,401,627,420,2725,233,5877,820,419,2804,239,408,651,437,2796,230,790,755,432,2786,230,402,633,430,876,162,777,805,422,2806,240,409,641,413,2730,232,609,757,438,2800,230,401,636,432,2734,228,403,739,430,2806,236,400,630,420,2733,231,5878,823,423,2807,236,399,639,447,2769,235,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376142,222,118238,16948,1182,1,0,15818,772,432,2797,16948,529,14,663,2586,528,994,260,411,2855,233,399,635,431,2718,226,990,782,426,2806,230,401,626,420,2724,232,420,752,436,2778,232,401,638,422,2718,231,5894,821,419,2808,233,400,640,442,918,187,560,805,424,2795,231,401,630,421,2722,231,771,770,433,2805,230,401,624,421,2735,232,608,753,437,2797,232,402,636,421,2732,230,403,742,450,2796,236,400,630,420,2733,238,5890,823,417,2802,236,401,646,441,2773,234,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377143,223,116270,15286,1162,1,0,15764,783,443,2794,15286,536,14,690,2584,579,970,262,397,2864,236,410,637,423,2705,231,986,792,425,2793,232,400,630,420,2733,232,420,750,433,911,192,390,624,422,2718,229,5889,823,420,2798,234,399,650,448,2787,230,419,755,428,2798,231,402,631,420,2732,236,781,778,433,2794,232,400,630,421,2735,229,604,755,454,2797,232,403,626,420,2739,236,411,747,429,2780,236,401,639,424,2729,232,5879,822,435,2806,235,400,637,435,2786,234,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378143,224,123239,21820,1232,1,0,14101,771,437,2797,21820,535,43,653,2534,537,952,207,405,2818,227,404,632,432,2737,234,1053,715,440,2794,235,411,640,415,2735,233,478,691,437,2793,230,401,641,435,863,163,6020,793,424,2794,232,405,691,430,2769,234,858,699,429,2772,229,402,630,432,2739,230,864,687,425,2781,232,401,628,422,2728,235,669,689,432,2792,231,401,644,427,2731,230,460,692,425,2798,235,401,631,420,2730,240,5929,798,424,2792,231,426,684,445,2760,243,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379153,225,118123,16897,1181,1,0,20631,714,442,2807,16897,529,43,650,2546,537,946,209,406,2829,227,404,637,428,2733,234,1054,724,448,927,180,377,607,441,2741,226,481,698,430,2793,238,408,640,416,2726,235,5938,800,423,2793,231,405,689,446,2779,233,840,693,439,2781,234,411,639,416,2724,231,883,704,425,2757,231,402,629,433,2757,229,666,684,433,2795,238,410,637,417,2726,231,460,709,446,2787,236,407,638,419,2737,236,5929,795,423,2801,236,411,684,435,2757,242,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380153,226,114574,15278,1145,1,0,15706,731,433,2795,15278,560,74,655,2536,512,957,209,402,950,184,397,638,425,2742,229,1049,720,438,2799,229,403,633,432,2746,233,479,685,432,2813,230,400,636,421,2727,232,5863,801,424,2791,231,405,705,442,2768,233,618,692,437,2801,230,401,636,422,2727,233,862,686,423,2770,229,401,628,433,2743,230,666,680,436,2812,231,399,631,421,2728,234,459,690,431,2782,232,401,644,424,2735,232,5848,796,423,2801,232,404,673,431,885,192,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381153,227,118195,16914,1181,1,0,14093,683,418,2777,16914,530,134,651,2529,64,969,791,416,2811,233,400,634,423,2725,234,1056,707,444,2798,231,405,631,432,2741,233,490,685,432,2799,236,410,644,418,2728,231,6000,807,420,2790,231,405,707,435,2763,232,473,699,437,2799,230,403,633,421,2728,236,924,690,410,2765,231,401,638,427,2734,230,665,680,449,2806,231,401,628,422,2730,237,464,694,422,2778,236,402,634,426,865,159,6071,799,432,2795,231,405,675,432,2761,242,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382153,228,118384,16948,1183,1,0,15733,715,433,2786,16948,529,47,649,2524,529,1099,206,398,2860,230,402,627,432,2739,232,1050,713,442,2799,234,411,640,415,2734,235,491,697,448,2803,230,399,632,433,2745,232,6003,808,420,2811,231,404,689,429,2767,232,857,696,429,2768,229,402,628,432,2737,230,917,689,409,2778,232,401,623,422,2732,229,663,685,432,915,173,386,633,428,2740,229,463,697,426,2802,232,402,632,420,2725,232,6013,802,422,2788,231,403,692,435,2747,240,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383153,229,116825,15214,1168,1,0,15762,715,429,2815,15214,535,46,647,2525,528,1076,199,399,2841,229,402,635,425,2731,232,1050,709,459,2803,227,402,632,420,2742,240,498,686,432,2799,229,401,639,428,2738,232,6016,804,422,2791,229,404,691,429,2783,234,617,694,436,2792,236,409,647,417,2720,234,917,702,416,901,172,381,593,445,2725,228,665,683,431,2821,236,402,626,428,2730,232,462,694,429,2786,236,400,621,431,2735,234,6005,803,420,2797,236,411,683,434,2757,241,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384153,230,118213,16954,1182,1,0,14027,700,425,2794,16954,529,47,656,2538,530,1091,197,396,2841,233,403,626,423,2727,232,1055,706,445,2805,229,403,628,432,2742,233,492,683,433,2825,230,401,633,421,2729,232,6014,805,423,2788,231,405,703,434,877,164,526,697,436,2801,227,400,624,422,2741,230,923,690,410,2765,231,402,634,428,2734,231,663,677,450,2804,231,402,626,421,2741,232,459,686,427,2792,236,408,644,426,2733,235,6001,806,422,2792,231,403,676,441,2781,241,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
