millis,sequence,total_us,max_us,avg_us,overrun_count,dropped_reports,previous_write_us,b00_baro_adc_us,b01_base_us,b02_imu_wind_us,b03_cpu_report_us,b04_base_us,b05_baro_adc_us,b06_base_us,b07_imu_us,b08_base_us,b09_gps_us,b10_baro_adc_us,b11_base_us,b12_imu_wind_us,b13_base_us,b14_base_us,b15_baro_adc_us,b16_base_us,b17_imu_us,b18_base_us,b19_thermal_detect_nav_us,b20_baro_adc_us,b21_base_us,b22_imu_wind_us,b23_base_us,b24_base_us,b25_baro_adc_us,b26_base_us,b27_imu_us,b28_base_us,b29_log_us,b30_baro_adc_us,b31_base_us,b32_imu_wind_us,b33_base_us,b34_base_us,b35_baro_adc_us,b36_base_us,b37_imu_us,b38_base_us,b39_display_us,b40_baro_adc_us,b41_base_us,b42_imu_wind_us,b43_base_us,b44_base_us,b45_baro_adc_us,b46_base_us,b47_imu_us,b48_base_us,b49_temp_rh_start_us,b50_baro_adc_us,b51_base_us,b52_imu_wind_us,b53_base_us,b54_base_us,b55_baro_adc_us,b56_base_us,b57_imu_us,b58_base_us,b59_gps_us,b60_baro_adc_us,b61_base_us,b62_imu_wind_us,b63_base_us,b64_base_us,b65_baro_adc_us,b66_base_us,b67_imu_us,b68_base_us,b69_thermal_nav_us,b70_baro_adc_us,b71_base_us,b72_imu_wind_us,b73_base_us,b74_base_us,b75_baro_adc_us,b76_base_us,b77_imu_us,b78_base_us,b79_power_sd_us,b80_baro_adc_us,b81_base_us,b82_imu_wind_us,b83_base_us,b84_base_us,b85_baro_adc_us,b86_base_us,b87_imu_us,b88_base_us,b89_display_us,b90_baro_adc_us,b91_base_us,b92_imu_wind_us,b93_base_us,b94_base_us,b95_baro_adc_us,b96_base_us,b97_imu_us,b98_base_us,b99_temp_rh_read_us,b00_button_mask,b01_button_mask,b02_button_mask,b03_button_mask,b04_button_mask,b05_button_mask,b06_button_mask,b07_button_mask,b08_button_mask,b09_button_mask,b10_button_mask,b11_button_mask,b12_button_mask,b13_button_mask,b14_button_mask,b15_button_mask,b16_button_mask,b17_button_mask,b18_button_mask,b19_button_mask,b20_button_mask,b21_button_mask,b22_button_mask,b23_button_mask,b24_button_mask,b25_button_mask,b26_button_mask,b27_button_mask,b28_button_mask,b29_button_mask,b30_button_mask,b31_button_mask,b32_button_mask,b33_button_mask,b34_button_mask,b35_button_mask,b36_button_mask,b37_button_mask,b38_button_mask,b39_button_mask,b40_button_mask,b41_button_mask,b42_button_mask,b43_button_mask,b44_button_mask,b45_button_mask,b46_button_mask,b47_button_mask,b48_button_mask,b49_button_mask,b50_button_mask,b51_button_mask,b52_button_mask,b53_button_mask,b54_button_mask,b55_button_mask,b56_button_mask,b57_button_mask,b58_button_mask,b59_button_mask,b60_button_mask,b61_button_mask,b62_button_mask,b63_button_mask,b64_button_mask,b65_button_mask,b66_button_mask,b67_button_mask,b68_button_mask,b69_button_mask,b70_button_mask,b71_button_mask,b72_button_mask,b73_button_mask,b74_button_mask,b75_button_mask,b76_button_mask,b77_button_mask,b78_button_mask,b79_button_mask,b80_button_mask,b81_button_mask,b82_button_mask,b83_button_mask,b84_button_mask,b85_button_mask,b86_button_mask,b87_button_mask,b88_button_mask,b89_button_mask,b90_button_mask,b91_button_mask,b92_button_mask,b93_button_mask,b94_button_mask,b95_button_mask,b96_button_mask,b97_button_mask,b98_button_mask,b99_button_mask,b00_button_event_mask,b01_button_event_mask,b02_button_event_mask,b03_button_event_mask,b04_button_event_mask,b05_button_event_mask,b06_button_event_mask,b07_button_event_mask,b08_button_event_mask,b09_button_event_mask,b10_button_event_mask,b11_button_event_mask,b12_button_event_mask,b13_button_event_mask,b14_button_event_mask,b15_button_event_mask,b16_button_event_mask,b17_button_event_mask,b18_button_event_mask,b19_button_event_mask,b20_button_event_mask,b21_button_event_mask,b22_button_event_mask,b23_button_event_mask,b24_button_event_mask,b25_button_event_mask,b26_button_event_mask,b27_button_event_mask,b28_button_event_mask,b29_button_event_mask,b30_button_event_mask,b31_button_event_mask,b32_button_event_mask,b33_button_event_mask,b34_button_event_mask,b35_button_event_mask,b36_button_event_mask,b37_button_event_mask,b38_button_event_mask,b39_button_event_mask,b40_button_event_mask,b41_button_event_mask,b42_button_event_mask,b43_button_event_mask,b44_button_event_mask,b45_button_event_mask,b46_button_event_mask,b47_button_event_mask,b48_button_event_mask,b49_button_event_mask,b50_button_event_mask,b51_button_event_mask,b52_button_event_mask,b53_button_event_mask,b54_button_event_mask,b55_button_event_mask,b56_button_event_mask,b57_button_event_mask,b58_button_event_mask,b59_button_event_mask,b60_button_event_mask,b61_button_event_mask,b62_button_event_mask,b63_button_event_mask,b64_button_event_mask,b65_button_event_mask,b66_button_event_mask,b67_button_event_mask,b68_button_event_mask,b69_button_event_mask,b70_button_event_mask,b71_button_event_mask,b72_button_event_mask,b73_button_event_mask,b74_button_event_mask,b75_button_event_mask,b76_button_event_mask,b77_button_event_mask,b78_button_event_mask,b79_button_event_mask,b80_button_event_mask,b81_button_event_mask,b82_button_event_mask,b83_button_event_mask,b84_button_event_mask,b85_button_event_mask,b86_button_event_mask,b87_button_event_mask,b88_button_event_mask,b89_button_event_mask,b90_button_event_mask,b91_button_event_mask,b92_button_event_mask,b93_button_event_mask,b94_button_event_mask,b95_button_event_mask,b96_button_event_mask,b97_button_event_mask,b98_button_event_mask,b99_button_event_mask,b00_display_context,b01_display_context,b02_display_context,b03_display_context,b04_display_context,b05_display_context,b06_display_context,b07_display_context,b08_display_context,b09_display_context,b10_display_context,b11_display_context,b12_display_context,b13_display_context,b14_display_context,b15_display_context,b16_display_context,b17_display_context,b18_display_context,b19_display_context,b20_display_context,b21_display_context,b22_display_context,b23_display_context,b24_display_context,b25_display_context,b26_display_context,b27_display_context,b28_display_context,b29_display_context,b30_display_context,b31_display_context,b32_display_context,b33_display_context,b34_display_context,b35_display_context,b36_display_context,b37_display_context,b38_display_context,b39_display_context,b40_display_context,b41_display_context,b42_display_context,b43_display_context,b44_display_context,b45_display_context,b46_display_context,b47_display_context,b48_display_context,b49_display_context,b50_display_context,b51_display_context,b52_display_context,b53_display_context,b54_display_context,b55_display_context,b56_display_context,b57_display_context,b58_display_context,b59_display_context,b60_display_context,b61_display_context,b62_display_context,b63_display_context,b64_display_context,b65_display_context,b66_display_context,b67_display_context,b68_display_context,b69_display_context,b70_display_context,b71_display_context,b72_display_context,b73_display_context,b74_display_context,b75_display_context,b76_display_context,b77_display_context,b78_display_context,b79_display_context,b80_display_context,b81_display_context,b82_display_context,b83_display_context,b84_display_context,b85_display_context,b86_display_context,b87_display_context,b88_display_context,b89_display_context,b90_display_context,b91_display_context,b92_display_context,b93_display_context,b94_display_context,b95_display_context,b96_display_context,b97_display_context,b98_display_context,b99_display_context
382814,81,143997,20007,1439,3,0,17084,133,362,2763,20007,534,638,409,2684,235,778,674,388,2756,234,375,577,422,2723,235,1682,793,403,2760,230,376,573,387,2660,230,1370,787,395,2753,234,375,574,384,2661,233,17367,808,20,2742,640,146,353,412,2419,504,845,160,359,2762,235,375,577,383,806,160,814,656,398,2726,231,376,585,411,2700,234,1615,787,401,2763,231,376,569,384,2661,230,1156,683,395,2751,230,376,577,384,2661,250,17513,814,50,2794,702,200,377,470,2448,506,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383824,82,141866,18325,1418,3,0,18838,133,367,2758,18325,529,18,528,2434,505,868,197,369,2765,232,377,577,419,2725,233,1685,792,403,2762,229,375,573,385,2659,230,1367,787,395,2752,234,375,574,384,2671,236,17380,815,20,2743,645,146,363,416,2432,507,1056,198,361,934,176,366,592,405,2850,235,777,668,406,2771,232,376,618,436,2729,235,1621,784,401,2761,232,376,566,384,2661,230,1153,683,391,2750,230,375,575,387,2660,247,17524,821,46,2794,702,158,358,444,2440,505,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384824,83,285843,155286,2858,3,0,17158,150,367,2763,155286,626,21,580,6565,514,871,193,552,1060,162,355,732,464,2764,235,1872,797,403,2749,393,415,697,399,2807,233,1441,788,574,2903,233,376,625,407,2702,236,17386,801,20,2726,652,147,351,420,2428,506,657,136,371,2833,233,377,587,388,2674,234,991,716,393,2746,398,414,697,397,2812,233,1614,789,580,2922,234,375,763,486,2862,250,1237,781,401,2769,234,378,575,384,2668,233,17387,805,20,2736,643,146,353,412,2418,506,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385965,84,701534,566253,7015,4,0,154121,163,354,2872,566253,631,21,578,12430,516,423,676,388,2951,234,379,580,559,2791,234,1775,243,678,2598,522,624,230,379,2744,246,1369,788,397,2770,235,378,572,398,2673,235,17397,812,20,860,539,336,444,516,2492,679,789,141,371,2901,234,377,577,563,2795,236,775,834,436,2844,234,542,714,409,2685,279,1645,787,403,2759,231,377,569,387,2661,231,1159,687,389,2753,231,379,574,384,2663,235,17398,800,20,2732,643,146,351,415,2456,505,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387515,85,412872,281125,4128,3,0,565090,163,355,2775,281125,623,789,36,9565,639,568,454,452,2484,512,472,150,362,2876,234,1711,793,566,2905,232,377,730,441,2738,234,1501,787,394,2744,244,377,576,392,2673,235,17392,813,20,2732,645,144,363,417,544,384,628,141,356,2757,398,404,702,400,2717,236,777,670,387,2763,230,377,579,391,2669,234,1633,789,398,2753,232,375,569,391,2661,231,1159,685,395,2746,230,376,577,390,2660,231,17392,801,20,2780,690,208,439,589,2504,531,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388785,86,141150,18326,1411,3,0,279958,184,362,2800,18326,529,18,529,2434,505,872,198,369,2770,233,376,578,392,2670,234,1708,797,400,2751,229,376,574,392,2659,234,1370,786,395,2751,233,375,573,392,807,163,17327,822,20,2731,642,144,353,413,2418,504,500,158,359,2753,235,375,581,392,2666,234,781,674,387,2765,230,377,574,391,2666,233,1632,791,400,2755,230,376,570,391,2660,230,1157,685,390,2749,228,375,577,390,2661,231,17352,810,20,2729,641,208,435,579,2514,537,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389785,87,146621,23124,1466,3,0,17165,205,378,2858,23124,526,19,529,2433,509,868,198,369,2787,234,375,579,389,2669,233,1725,800,399,2776,232,379,576,385,2659,235,1438,790,397,2759,231,376,573,389,2665,233,17403,802,20,2747,643,148,353,422,539,381,812,169,355,2767,231,381,585,398,2670,234,780,674,391,2772,230,379,575,386,2670,237,1649,790,398,2771,231,374,570,390,2666,231,1155,688,387,2756,231,377,577,387,2660,234,17404,800,20,2818,686,205,450,581,2508,514,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390794,88,141502,18169,1415,3,0,21961,136,361,2765,18169,533,19,529,2435,507,869,198,369,2785,232,377,579,387,2668,233,1713,799,398,2771,232,377,576,388,2668,237,1369,785,397,2764,232,375,572,387,2663,233,17496,828,20,865,523,162,370,443,2406,509,835,157,354,2769,231,380,581,388,2667,234,779,676,391,2770,230,379,575,386,2670,237,1634,790,399,2772,231,374,572,392,2666,231,1155,688,387,2757,231,378,576,385,2661,234,17496,824,20,2820,686,205,451,580,2500,513,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391794,89,141657,18195,1416,3,0,16997,157,361,2777,18195,531,18,529,2437,507,866,197,369,2784,233,377,578,388,2669,233,1720,799,400,2771,232,377,576,388,2668,237,1370,785,397,910,165,373,587,398,2650,234,17443,812,20,2746,641,148,353,422,2422,507,656,137,359,2757,230,379,577,390,2668,234,782,675,391,2769,230,379,575,386,2668,237,1648,789,402,2772,231,374,571,391,2663,231,1152,688,392,2760,232,377,576,385,2661,234,17449,816,20,2818,685,205,452,581,2509,515,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392795,90,144783,18172,1447,3,0,17030,159,354,2782,18172,533,18,529,2436,507,867,197,369,2783,233,376,578,389,2670,233,1712,798,398,2773,232,377,576,388,808,161,3292,790,398,2767,231,376,569,389,2670,233,17445,823,20,2746,639,148,354,421,2423,507,497,154,359,2765,231,378,575,558,2790,233,775,836,436,2852,234,540,723,402,2682,396,1694,791,404,2968,233,376,582,405,2685,235,1155,851,437,2871,233,392,583,387,2675,396,17478,886,59,2887,676,211,471,72,2863,233,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393794,91,143475,18274,1434,3,0,16998,605,389,2754,18274,527,19,529,2435,507,866,197,369,2780,233,376,578,389,809,161,1723,804,395,2764,231,377,574,386,2667,236,1365,787,397,2765,231,376,574,388,2661,233,17347,826,20,2750,645,158,355,426,2432,518,844,163,354,2789,233,380,581,400,2678,236,778,835,438,2849,232,539,727,405,2681,247,1650,788,404,2785,231,375,577,406,2678,231,1155,850,438,2872,232,393,586,387,2675,396,17366,855,50,2824,679,214,466,774,2531,509,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394794,92,144448,18216,1444,3,0,17109,213,386,2811,18216,538,18,531,2439,519,873,202,367,929,168,367,592,420,2676,236,1728,810,399,2785,230,537,717,406,2686,400,1490,795,399,2971,233,378,581,561,2797,234,17410,966,29,2781,645,317,425,483,2457,523,662,132,362,2959,234,380,581,407,2685,235,771,831,436,2848,233,433,615,393,2682,247,1638,790,398,2787,230,376,576,399,2678,231,1155,697,395,2766,233,387,578,387,2670,394,17434,887,51,3003,676,212,465,249,2925,236,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
